id,created_at,full_text,screen_name,name,user_id,in_reply_to,categorie,clean_full_text,llm_tone,llm_tone_expl,llm_keywords,llm_category,llm_raw
1852470114253230309,2024-11-01 21:57:47+00:00,@free vous êtes des bons a rien laisser moi jouer à la Play bordel,Thiibau_lt,Tib,1680337137781153792,,Autre,vous tes des bons a rien laisser moi jouer la play bordel,negative,langage agressif et frustration exprimée violemment,"['bons', 'rien', 'laisser', 'jouer', 'play', 'bordel', 'incompétents', 'colère', 'jeu', 'blocage', 'problème', 'service', 'défaut', 'accès', 'énervé', 'râler', 'délai', 'attente', 'technique', 'panne', 'client', 'mécontent', 'réaction', 'urgent', 'résoudre']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""langage agressif et frustration exprimée violemment"",
  ""keywords"": [
    ""bons"", ""rien"", ""laisser"", ""jouer"", ""play"", ""bordel"",
    ""incompétents"", ""colère"", ""jeu"", ""blocage"", ""problème"",
    ""service"", ""défaut"", ""accès"", ""énervé"", ""râler"",
    ""délai"", ""attente"", ""technique"", ""panne"", ""client"",
    ""mécontent"", ""réaction"", ""urgent"", ""résoudre""
  ],
  ""category"": ""plainte service""
}
```"
1852643221626630285,2024-11-02 09:25:39+00:00,@Bombus_Unelli @ponceto91 @Free_1337 @Xavier75 @free @Freebox @freemobile Je vais surtout résilier Free beaucoup + rapide que de changer le mot de passe et l'iban,Tim156785,Tim156785,1728358301849546752,1852402739965202688,Autre,je vais surtout r silier free beaucoup rapide que de changer le mot de passe et l iban,negative,menace de résiliation avec frustration exprimée implicitement,"['résilier', 'Free', 'rapide', 'changer', 'mot_de_passe', 'IBAN', 'beaucoup', 'surtout', 'lent', 'procédure', 'client', 'démarche', 'administratif', 'complicité', 'délai', 'service', 'insatisfaction', 'quitter', 'opérateur', 'modification', 'compte', 'banque', 'décision', 'urgent', 'problème']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""menace de résiliation avec frustration exprimée implicitement"",
  ""keywords"": [
    ""résilier"",
    ""Free"",
    ""rapide"",
    ""changer"",
    ""mot_de_passe"",
    ""IBAN"",
    ""beaucoup"",
    ""surtout"",
    ""lent"",
    ""procédure"",
    ""client"",
    ""démarche"",
    ""administratif"",
    ""complicité"",
    ""délai"",
    ""service"",
    ""insatisfaction"",
    ""quitter"",
    ""opérateur"",
    ""modification"",
    ""compte"",
    ""banque"",
    ""décision"",
    ""urgent"",
    ""problème""
  ],
  ""category"": ""plainte service""
}
```"
1852647876909773022,2024-11-02 09:44:09+00:00,Sympa @free \n1 mois que je suis dans mon nouveau logement j ai passer 1 semaine et demi sans réseau ni 5 g et maintenant 3 jour sans box télé \nEt quand on appelé on nous dis que le problème et en cour de traitement \nOn fais comment ?,fontaineantoin8,antoineee✊,1161323948681891840,,Plainte service,sympa n1 mois que je suis dans mon nouveau logement j ai passer 1 semaine et demi sans r seau ni 5 g et maintenant 3 jour sans box t l net quand on appel on nous dis que le probl me et en cour de traitement non fais comment,negative,frustration répétée pour des pannes prolongées sans résolution claire,"['sympa', '1 mois', 'nouveau logement', '1 semaine', 'demi', 'sans', 'réseau', '5g', '3 jour', 'sans box', 'internet', 'appel', 'problème', 'cours', 'traitement', 'fais', 'comment', 'pannes', 'prolongées', 'résolution', 'logement', 'déménagement', 'technique', 'opérateur', 'délai']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration répétée pour des pannes prolongées sans résolution claire"",
  ""keywords"": [
    ""sympa"", ""1 mois"", ""nouveau logement"", ""1 semaine"", ""demi"", ""sans"", ""réseau"",
    ""5g"", ""3 jour"", ""sans box"", ""internet"", ""appel"", ""problème"", ""cours"",
    ""traitement"", ""fais"", ""comment"", ""pannes"", ""prolongées"", ""résolution"",
    ""logement"", ""déménagement"", ""technique"", ""opérateur"", ""délai""
  ],
  ""category"": ""probleme_reseau""
}
```"
1852676253179888080,2024-11-02 11:36:54+00:00,"Allo @Freebox ?? Vous annulez rdv intervention prévue a domicile suite souci connexion  sans me dire pourquoi ! Et zéro info sur mon compte en ligne, rubrique assistance, zéro conseiller joignable ! Contactez moi en mp!",sillon03,sillon03,434217920,,Question technique,allo vous annulez rdv intervention pr vue a domicile suite souci connexion sans me dire pourquoi et z ro info sur mon compte en ligne rubrique assistance z ro conseiller joignable contactez moi en mp,negative,frustration liée à un RDV annulé sans explication ni support accessible,"['annulez', 'rdv', 'intervention', 'domicile', 'souci', 'connexion', 'raison', 'info', 'compte', 'ligne', 'rubrique', 'assistance', 'zéro', 'conseiller', 'joignable', 'contactez', 'mp', 'allo', 'vue', 'suite', 'problème', 'service', 'client', 'urgent', 'réponse']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à un RDV annulé sans explication ni support accessible"",
  ""keywords"": [
    ""annulez"",
    ""rdv"",
    ""intervention"",
    ""domicile"",
    ""souci"",
    ""connexion"",
    ""raison"",
    ""info"",
    ""compte"",
    ""ligne"",
    ""rubrique"",
    ""assistance"",
    ""zéro"",
    ""conseiller"",
    ""joignable"",
    ""contactez"",
    ""mp"",
    ""allo"",
    ""vue"",
    ""suite"",
    ""problème"",
    ""service"",
    ""client"",
    ""urgent"",
    ""réponse""
  ],
  ""category"": ""réclamation RDV""
}
```"
1852699880105427016,2024-11-02 13:10:47+00:00,@free abonne à la free pop fibre depuis 1 mois … ma fille attend toujours que ça marche !!! Appel tous les jours… problème toujours pas résolu ! Bravo Free! Service client et technique d’une incompétence rare !,Hnry_69,Hnry_69🇫🇷,1063316907372232704,,Plainte service,abonne la free pop fibre depuis 1 mois ma fille attend toujours que a marche appel tous les jours probl me toujours pas r solu bravo free service client et technique d une incomp tence rare,,,[],,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration envers Free pour un service non résolu et critique du support"",
  ""keywords"": [
    ""abonne"",
    ""free"",
    ""pop"",
    ""fibre"",
    ""1_mois"",
    ""fille"",
    ""attend"",
    ""toujours"",
    ""marche"",
    ""appel"",
    ""jours"",
    ""problème"",
    ""résolu"",
    ""bravo"",  // *ironique*
    ""service"",
    ""client"",
    ""technique"",
    ""incompétence"",
    ""rare"",
    ""délai"",
    ""dysfonctionnement"",
    ""insatisfaction"",
    ""réclamation"",
    ""support"",
    ""échec""
  ],
  ""category"": ""probleme_reseau""
}
```"
1852700886276948380,2024-11-02 13:14:47+00:00,@Nywoxfnbr @Freebox @free Oe,Araraunax,F/A Ara 🦜,1614969736059666432,1852700825706992128,Autre,oe,neutral,"message trop court, aucune émotion ou intention claire détectable",[],autre,"```json
{
  ""tone"": ""neutral"",
  ""tone_explanation"": ""message trop court, aucune émotion ou intention claire détectable"",
  ""keywords"": [],
  ""category"": ""autre""
}
```"
1852715110961119724,2024-11-02 14:11:18+00:00,@Kurzafn @chxc213 @free Moi c’est h24 comme ça je te jure c’est horrible,KowGeurFN,PRS KowGeur,1344800581039349765,1852710224198513152,Autre,moi c est h24 comme a je te jure c est horrible,,,[],,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""exaspération exprimée avec \""horrible\"" et \""h24\"" (surcharge/stress)"",
  ""keywords"": [
    ""h24"",
    ""horrible"",
    ""jure"",
    ""moi"",
    ""comme"",
    ""te"",
    ""c"",  /* note: mot isolé peu informatif, mais présent dans le texte brut */
    ""stress"",  /* inféré */
    ""fatigue"",  /* inféré */
    ""épuisement"",  /* inféré */
    ""colère"",  /* inféré */
    ""ras-le-bol"",  /* inféré */
    ""surcharge"",
    ""toujours"",
    ""problème"",
    ""situation"",
    ""insupportable"",  /* synonyme de ""horrible"" */
    ""continu"",  /* lié à ""h24"" */
    ""pénible"",
    ""désespoir"",  /* ton extrême suggéré */
    ""urgent"",  /* sous-entendu par l'intensité */
    ""aide"",  /* besoin implicite */
    ""crise"",
    ""limite"",
    ""support"",  /* besoin potentiel */
    ""réaction""
  ],
  ""category"": ""plainte_service""
}
```"
1852721817217101886,2024-11-02 14:37:57+00:00,@free ma box qui coupe tous les 3j ça va aussi je peux avoir internet ouuuu ?,ShopeLeLion,PCS Shope Le Lion,3230380570,,Autre,ma box qui coupe tous les 3j a va aussi je peux avoir internet ouuuu,negative,frustration répétée liée à des coupures fréquentes de la box,"['box', 'coupe', 'tous', '3j', '3 jours', 'va', 'aussi', 'peux', 'avoir', 'internet', 'ouuuu', 'problème', 'connexion', 'réseau', 'instabilité', 'défaut', 'technique', 'panne', 'fournisseur', 'dépannage', 'lent', 'intermittent', 'colère', 'désagrément', 'abonnés']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration répétée liée à des coupures fréquentes de la box"",
  ""keywords"": [
    ""box"",
    ""coupe"",
    ""tous"",
    ""3j"",
    ""3 jours"",
    ""va"",
    ""aussi"",
    ""peux"",
    ""avoir"",
    ""internet"",
    ""ouuuu"",
    ""problème"",
    ""connexion"",
    ""réseau"",
    ""instabilité"",
    ""défaut"",
    ""technique"",
    ""panne"",
    ""fournisseur"",
    ""dépannage"",
    ""lent"",
    ""intermittent"",
    ""colère"",
    ""désagrément"",
    ""abonnés""
  ],
  ""category"": ""probleme_reseau""
}
```"
1852724901351735428,2024-11-02 14:50:13+00:00,C'est génial @free maintenant tu dois attendre que le conseiller te réponde t'as même plus de contact téléphonique je pense qu'on va très vite changer d'opérateur vous êtes trop des clowns,Risjo_Ozil11,Risjo,2835079091,,Réclamation RDV,c est g nial maintenant tu dois attendre que le conseiller te r ponde t as m me plus de contact t l phonique je pense qu on va tr s vite changer d op rateur vous tes trop des clowns,negative,"frustration envers le service client et menace de départ, langage agressif.","['génial', 'attendre', 'conseiller', 'réponde', 'contact', 'téléphonique', 'penser', 'changer', 'opérateur', 'clowns', 'maintenant', 'trop', 'vite', 'service', 'problème', 'démarche', 'lent', 'inefficace', 'colère', 'décision', 'médiocre', 'support', 'abandon', 'insatisfaction', 'réaction']",plainte service,"```json
{
    ""tone"": ""negative"",
    ""tone_explanation"": ""frustration envers le service client et menace de départ, langage agressif."",
    ""keywords"": [
        ""génial"", ""attendre"", ""conseiller"", ""réponde"", ""contact"", ""téléphonique"",
        ""penser"", ""changer"", ""opérateur"", ""clowns"", ""maintenant"", ""trop"",
        ""vite"", ""service"", ""problème"", ""démarche"", ""lent"", ""inefficace"",
        ""colère"", ""décision"", ""médiocre"", ""support"", ""abandon"", ""insatisfaction"",
        ""réaction""
    ],
    ""category"": ""plainte service""
}
```"
1852740121151299592,2024-11-02 15:50:41+00:00,@free 2 semaine sans internet catastrophique !,Chareyron12,Chareyron,759683701219397632,,Autre,2 semaine sans internet catastrophique,negative,frustration exprimée par une longue coupure internet,"['2', 'semaine', 'sans', 'internet', 'catastrophique', 'délai', 'problème', 'connexion', 'réseau', 'panne', 'attente', 'longue', 'durée', 'désagrément', 'service', 'client', 'insatisfaction', 'résolution', 'urgent', 'dépannage', 'lent', 'mauvais', 'qualité', 'accès', 'désastre']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration exprimée par une longue coupure internet"",
  ""keywords"": [
    ""2"", ""semaine"", ""sans"", ""internet"", ""catastrophique"",
    ""délai"", ""problème"", ""connexion"", ""réseau"", ""panne"",
    ""attente"", ""longue"", ""durée"", ""désagrément"", ""service"",
    ""client"", ""insatisfaction"", ""résolution"", ""urgent"", ""dépannage"",
    ""lent"", ""mauvais"", ""qualité"", ""accès"", ""désastre""
  ],
  ""category"": ""probleme_reseau""
}
```"
1852779420445974849,2024-11-02 18:26:51+00:00,"@freemobile @Free_1337 l assistance free par whatsapp, c'est 1 reponse 3j + tard pour te demander si ton pb est tjrs d actu, et redisparaitre 3j pour recommencer. L assistance par tel, c'est on ne comprend pas, mais suffit de prendre une box plus cher. Merci free. 15j sans wifi!",PabloRaclette,PabloRaclette,1561726934446391296,,Question technique,l assistance free par whatsapp c est 1 reponse 3j tard pour te demander si ton pb est tjrs d actu et redisparaitre 3j pour recommencer l assistance par tel c est on ne comprend pas mais suffit de prendre une box plus cher merci free 15j sans wifi,negative,"frustration envers un service client lent et inefficace, ton sarcastique.","['assistance', 'free', 'whatsapp', 'réponse', '3j', 'tard', 'problème', 'pb', 'd’actualité', 'disparaitre', 'téléphone', 'comprendre', 'box', 'cher', 'merci', '15j', 'sans', 'wifi', 'inefficace', 'lent', 'service', 'client', 'sarcastique', 'frustration', 'recommencer']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration envers un service client lent et inefficace, ton sarcastique."",
  ""keywords"": [
    ""assistance"",
    ""free"",
    ""whatsapp"",
    ""réponse"",
    ""3j"",
    ""tard"",
    ""problème"",
    ""pb"",
    ""d’actualité"",
    ""disparaitre"",
    ""téléphone"",
    ""comprendre"",
    ""box"",
    ""cher"",
    ""merci"",
    ""15j"",
    ""sans"",
    ""wifi"",
    ""inefficace"",
    ""lent"",
    ""service"",
    ""client"",
    ""sarcastique"",
    ""frustration"",
    ""recommencer""
  ],
  ""category"": ""plainte service""
}
```"
1852783123131494678,2024-11-02 18:41:34+00:00,"@alex033087 @Orange_conseil @free Question, j'ai le sentiment d'être dans le même cas que toi, tu es en bleu foncé ou bleu clair ? T'a réussi à avoir un rdv d'installation ?",Aikaryu666,Aikaryu,264209867,1851546959221326336,Question technique,question j ai le sentiment d tre dans le m me cas que toi tu es en bleu fonc ou bleu clair t a r ussi avoir un rdv d installation,neutral,"demande informative sans émotion marquée, ton conversationnel","['question', 'sentiment', 'cas', 'bleu', 'foncé', 'clair', 'réussi', 'obtenir', 'rendez-vous', 'rdv', 'installation', 'même', 'toi', 'succès', 'demande', 'couleur', 'comparaison', 'situation', 'identique', 'problème', 'solution', 'attente', 'service', 'client', 'doute']",réclamation RDV,"```json
{
  ""tone"": ""neutral"",
  ""tone_explanation"": ""demande informative sans émotion marquée, ton conversationnel"",
  ""keywords"": [
    ""question"",
    ""sentiment"",
    ""cas"",
    ""bleu"", ""foncé"", ""clair"",
    ""réussi"", ""obtenir"", ""rendez-vous"",
    ""rdv"", ""installation"",
    ""même"", ""toi"", ""succès"",
    ""demande"", ""couleur"", ""comparaison"",
    ""situation"", ""identique"", ""problème"",
    ""solution"", ""attente"", ""service"",
    ""client"", ""doute""
  ],
  ""category"": ""réclamation RDV""
}
```"
1852807407694491923,2024-11-02 20:18:04+00:00,"Bon @Free, il serait temps de sortir une box 5G illimitée ! \n\nUne box 4G+ avec 250 Go par mois, ce n’est pas terrible, surtout comparé aux concurrents … https://t.co/1P0Vk4IlIF",TiinoX83,Tiino-X83,158739202,,Autre,bon il serait temps de sortir une box 5g illimit e n nune box 4g avec 250 go par mois ce n est pas terrible surtout compar aux concurrents,negative,"critique envers l'offre limitée comparée aux concurrents, ton frustré","['box', '5g', 'illimitée', '4g', '250', 'go', 'mois', 'terrible', 'comparaison', 'concurrents', 'sortir', 'offre', 'limitée', 'débit', 'forfait', 'mobile', 'internet', 'proposition', 'amélioration', 'manque', 'performances', 'data', 'abonnés', 'insatisfaction', 'attente']",réclamation RDV,"```json
{
    ""tone"": ""negative"",
    ""tone_explanation"": ""critique envers l'offre limitée comparée aux concurrents, ton frustré"",
    ""keywords"": [
        ""box"", ""5g"", ""illimitée"", ""4g"", ""250"", ""go"", ""mois"", ""terrible"",
        ""comparaison"", ""concurrents"", ""sortir"", ""offre"", ""limitée"", ""débit"",
        ""forfait"", ""mobile"", ""internet"", ""proposition"", ""amélioration"", ""manque"",
        ""performances"", ""data"", ""abonnés"", ""insatisfaction"", ""attente""
    ],
    ""category"": ""réclamation RDV""
}
```"
1852809368372121883,2024-11-02 20:25:51+00:00,@BricePicsou13 @TiinoX83 @free Webmail HS.,WilliamSurTerre,William,1488898602000949252,1852807812449006080,Plainte service,webmail hs,negative,signalement d'un dysfonctionnement technique concis et direct,"['webmail', 'hs', 'panne', 'indisponible', 'problème', 'accès', 'messagerie', 'email', 'serveur', 'connexion', 'erreur', 'site', 'maintenance', 'bug', 'défaut', 'service', 'interruption', 'technique', 'plantage', 'lent', 'blocage', 'réparation', 'support', 'urgent', 'dépannage']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""signalement d'un dysfonctionnement technique concis et direct"",
  ""keywords"": [
    ""webmail"",
    ""hs"",
    ""panne"",
    ""indisponible"",
    ""problème"",
    ""accès"",
    ""messagerie"",
    ""email"",
    ""serveur"",
    ""connexion"",
    ""erreur"",
    ""site"",
    ""maintenance"",
    ""bug"",
    ""défaut"",
    ""service"",
    ""interruption"",
    ""technique"",
    ""plantage"",
    ""lent"",
    ""blocage"",
    ""réparation"",
    ""support"",
    ""urgent"",
    ""dépannage""
  ],
  ""category"": ""probleme_reseau""
}
```"
1852812276757299275,2024-11-02 20:37:25+00:00,"bonjour @free @Xavier75 cela fait 7 mois qu'on nous balade pour notre connexion fibre. Le passage de plusieurs technicien n'y change rien. Devra t'on résilier? l'assistance a deja été contacté a plusieurs reprise, mais aucune solution de proposer a part patienter...",steven_bellier,Steven,1647611158487085063,,Question technique,bonjour cela fait 7 mois qu on nous balade pour notre connexion fibre le passage de plusieurs technicien n y change rien devra t on r silier l assistance a deja t contact a plusieurs reprise mais aucune solution de proposer a part patienter,negative,"frustration prolongée face à un problème non résolu, ton accusateur et impatient.","['7 mois', 'balade', 'connexion', 'fibre', 'passage', 'technicien', 'rien', 'changer', 'résilier', 'assistance', 'contacté', 'reprise', 'aucune', 'solution', 'proposé', 'patienter', 'problème', 'résolu', 'délai', 'insatisfaction', 'attente', 'inefficacité', 'service', 'démarche', 'échec']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration prolongée face à un problème non résolu, ton accusateur et impatient."",
  ""keywords"": [
    ""7 mois"",
    ""balade"",
    ""connexion"",
    ""fibre"",
    ""passage"",
    ""technicien"",
    ""rien"",
    ""changer"",
    ""résilier"",
    ""assistance"",
    ""contacté"",
    ""reprise"",
    ""aucune"",
    ""solution"",
    ""proposé"",
    ""patienter"",
    ""problème"",
    ""résolu"",
    ""délai"",
    ""insatisfaction"",
    ""attente"",
    ""inefficacité"",
    ""service"",
    ""démarche"",
    ""échec""
  ],
  ""category"": ""plainte service""
}
```"
1852817093365780665,2024-11-02 20:56:33+00:00,Bonjour @Freebox\nDepuis hier soir j'ai des déconnexions et synchronisations intempestives sur ma Freebox Pop c'est un calvaire!!!!\nPouvez vous m'aider a résoudre ce problème qui me tue je suis à bout.... https://t.co/Giw4Xf7AD3,UnSeulMo,#WeRiot,76015734,,Plainte service,bonjour ndepuis hier soir j ai des d connexions et synchronisations intempestives sur ma freebox pop c est un calvaire npouvez vous m aider a r soudre ce probl me qui me tue je suis bout,,,[],,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration intense liée à des problèmes techniques persistants et épuisants"",
  ""keywords"": [
    ""connexions"",
    ""synchronisations"",
    ""intempestives"",
    ""freebox"",
    ""pop"",
    ""calvaire"",
    ""résoudre"",
    ""problème"",
    ""tue"",
    ""bout"",
    ""hier"",
    ""soir"",
    ""aider"",
    ""technique"",
    ""défaut"",
    ""réseau"",
    ""instabilité"",
    ""fatigue"",
    ""dysfonctionnement"",
    ""urgent"",
    ""désespoir"",
    ""free"",  <!-- (marque implicite via ""freebox"") -->
    ""box"",
    ""répétitives"",
    ""perturbations""
  ],
  ""category"": ""probleme_reseau""
}
```"
1852822606204035231,2024-11-02 21:18:27+00:00,Depuis 20h30 plus de réception e-mail de free @UniversFreebox @free peux être problème réseau server @TiinoX83 ??? https://t.co/zW2mr1ibQA,pharaon_alain,alain🔺🔺🔺👁🌍✨,4387529422,,Plainte service,depuis 20h30 plus de r ception e mail de free peux tre probl me r seau server,negative,frustration liée à un dysfonctionnement technique prolongé (emails bloqués),"['20h30', 'réception', 'email', 'free', 'problème', 'réseau', 'server', 'plus', 'depuis', 'peu', 'être', 'technique', 'courrier', 'électronique', 'connexion', 'panne', 'messagerie', 'opérateur', 'dysfonctionnement', 'heures', 'blocage', 'serveurs', 'freebox', 'urgent', 'résolution']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à un dysfonctionnement technique prolongé (emails bloqués)"",
  ""keywords"": [
    ""20h30"",
    ""réception"",
    ""email"",
    ""free"",
    ""problème"",
    ""réseau"",
    ""server"",
    ""plus"",
    ""depuis"",
    ""peu"",
    ""être"",
    ""technique"",
    ""courrier"",
    ""électronique"",
    ""connexion"",
    ""panne"",
    ""messagerie"",
    ""opérateur"",
    ""dysfonctionnement"",
    ""heures"",
    ""blocage"",
    ""serveurs"",
    ""freebox"",
    ""urgent"",
    ""résolution""
  ],
  ""category"": ""probleme_reseau""
}
```"
1852828785776746881,2024-11-02 21:43:01+00:00,"@free @Xavier75 @Freebox Depuis 1 heure, + ou - 21H40 ce samedi 2/11. Impossible de se connecter aux mails de free. Ça commence à faire beaucoup free ! https://t.co/RyXa4DAKvM",LC_RECODE,LC-RE.CO.DE,1654672396106838016,,Autre,depuis 1 heure ou 21h40 ce samedi 2 11 impossible de se connecter aux mails de free a commence faire beaucoup free,negative,frustration exprimée pour un service inaccessible depuis 1h+,"['depuis', '1h', '21h40', 'samedi', '2/11', 'impossible', 'connecter', 'mails', 'free', 'commence', 'faire', 'beaucoup', 'heure', 'service', 'inaccessible', 'problème', 'connexion', 'courrier', 'électronique', 'panne', 'dysfonctionnement', 'réseau', 'client', 'insatisfaction', 'attente']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration exprimée pour un service inaccessible depuis 1h+"",
  ""keywords"": [
    ""depuis"", ""1h"", ""21h40"", ""samedi"", ""2/11"", ""impossible"", ""connecter"",
    ""mails"", ""free"", ""commence"", ""faire"", ""beaucoup"", ""heure"", ""service"",
    ""inaccessible"", ""problème"", ""connexion"", ""courrier"", ""électronique"", ""panne"",
    ""dysfonctionnement"", ""réseau"", ""client"", ""insatisfaction"", ""attente""
  ],
  ""category"": ""probleme_reseau""
}
```"
1852842306988069355,2024-11-02 22:36:44+00:00,"Dites, pour ceux qui vivent en région parisienne et ont un abonnement mobile avec @free , internet a été rétabli pour vous ? Plus de 15 jours que la coupure dure....",Poissonhamsa,Baba Meowtzia צדק תירדוף🎗🇫🇷🇮🇱🇬🇧,740192689,,Plainte service,dites pour ceux qui vivent en r gion parisienne et ont un abonnement mobile avec internet a t r tabli pour vous plus de 15 jours que la coupure dure,negative,frustration liée à une coupure internet prolongée sans résolution,"['région', 'parisienne', 'abonnement', 'mobile', 'internet', 'rétabli', '15', 'jours', 'coupure', 'dure', 'vivent', 'abonnés', 'problème', 'réseau', 'opérateur', 'délai', 'long', 'attente', 'résolution', 'service', 'défaut', 'connexion', 'mobilité', 'paris', 'durée']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à une coupure internet prolongée sans résolution"",
  ""keywords"": [
    ""région"", ""parisienne"", ""abonnement"", ""mobile"", ""internet"", ""rétabli"",
    ""15"", ""jours"", ""coupure"", ""dure"", ""vivent"", ""abonnés"",
    ""problème"", ""réseau"", ""opérateur"", ""délai"", ""long"", ""attente"",
    ""résolution"", ""service"", ""défaut"", ""connexion"", ""mobilité"",
    ""paris"", ""durée""
  ],
  ""category"": ""probleme_reseau""
}
```"
1852844134597300448,2024-11-02 22:44:00+00:00,@Poissonhamsa @free ??? J'ai parfois des problèmes (zéro connexion sauf en wifi chez moi). Éteindre puis rallumer le téléphone a à chaque fois réglé le problème.,BlaisePere,Père Blaise 💉💉💉💉 - 2023-02-08,1233493621019680768,1852842306988069376,Plainte service,j ai parfois des probl mes z ro connexion sauf en wifi chez moi teindre puis rallumer le t l phone a chaque fois r gl le probl me,negative,frustration liée à des problèmes de connexion récurrents nécessitant des redémarrages forcés,"['problèmes', 'connexion', 'wifi', 'domicile', 'éteindre', 'rallumer', 'téléphone', 'résoudre', 'réseau', 'mobile', 'défaut', 'instabilité', 'répétition', 'solution', 'temporaire', 'réinitialiser', 'appareil', 'dysfonctionnement', 'lent', 'coupure', 'réseau_mobile', '4G/5G', 'bug', 'contrainte', 'dépannage']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à des problèmes de connexion récurrents nécessitant des redémarrages forcés"",
  ""keywords"": [
    ""problèmes"",
    ""connexion"",
    ""wifi"",
    ""domicile"",
    ""éteindre"",
    ""rallumer"",
    ""téléphone"",
    ""résoudre"",
    ""réseau"",
    ""mobile"",
    ""défaut"",
    ""instabilité"",
    ""répétition"",
    ""solution"",
    ""temporaire"",
    ""réinitialiser"",
    ""appareil"",
    ""dysfonctionnement"",
    ""lent"",
    ""coupure"",
    ""réseau_mobile"",
    ""4G/5G"",
    ""bug"",
    ""contrainte"",
    ""dépannage""
  ],
  ""category"": ""probleme_reseau""
}
```"
1852859474098245801,2024-11-02 23:44:57+00:00,"Il a piraté ⁦⁦@free⁩ , il a tout compris. https://t.co/XWLocDkenW",Badre_Amine,Amine BADRE ۞,59310835,,Autre,il a pirat il a tout compris,positive,"ton admiratif et complimentaire envers une personne ('tout compris', 'pirat' comme prouesse)","['pirat', 'compris', 'tout', 'pro', 'admiration', 'talent', 'expertise', 'réussite', 'performance', 'maîtrise', 'technique', 'compétence', 'intelligence', 'efficacité', 'virtuose', 'savoir-faire', 'brillant', 'impressionnant', 'débrouillard', 'astucieux', 'génie', 'habilité', 'succès', 'respect', 'modèle']",technique,"```json
{
  ""tone"": ""positive"",
  ""tone_explanation"": ""ton admiratif et complimentaire envers une personne ('tout compris', 'pirat' comme prouesse)"",
  ""keywords"": [
    ""pirat"",
    ""compris"",
    ""tout"",
    ""pro"",
    ""admiration"",
    ""talent"",
    ""expertise"",
    ""réussite"",
    ""performance"",
    ""maîtrise"",
    ""technique"",
    ""compétence"",
    ""intelligence"",
    ""efficacité"",
    ""virtuose"",
    ""savoir-faire"",
    ""brillant"",
    ""impressionnant"",
    ""débrouillard"",
    ""astucieux"",
    ""génie"",
    ""habilité"",
    ""succès"",
    ""respect"",
    ""modèle""
  ],
  ""category"": ""technique""
}
```"
1853011086431166927,2024-11-03 09:47:24+00:00,@free Bonjour @free \nJe n'arrive pas a vous contacter\nJ'aurais besoin d'informations svp,caloux77,Caloux Asylum 🇫🇷,2751838551,1797569914015780864,Demande d'aide,bonjour nje n arrive pas a vous contacter nj aurais besoin d informations svp,,,[],,"```json
{
  ""tone"": ""neutral"",
  ""tone_explanation"": ""demande d'information sans émotion marquée, ton courtois mais pressant"",
  ""keywords"": [
    ""bonjour"",
    ""contacter"",
    ""informations"",
    ""besoin"",
    ""svp"",
    ""arrive"",
    ""nj""  // *Note: ""nj"" semble être une faute de frappe (probablement ""je""), mais inclus comme mot brut*
  ],
  ""category"": ""réclamation RDV""
}
```"
