id,tweet
1828115978783465670,"<USER> Bonjour , Depuis plus d’une semaine ma freebox pop est bloqué à l’étape 3: enregistrement PON en cours <URL>"
1828136669536755920,<USER> impossible de vous connecter … problème avec internet et la box … pouvez vous nous contacter merci .. c’est inadmissible ce service …
1828149894374400427,"<USER> panne fibre depuis plus de 4 heures, assistance sur disque en boucle, impossible d'envoyer un message. Trois semaines d'abonnement 2 pannes, voisins avec Orange pas de problème."
1828158141508526202,<USER> c’est la pire connexion au monde rien d’autre à dire
1828193132728455448,"j’ai les larmes aux yeux seigneur c’est tellement une dinguerie, le wifi marche pas tjrs ma 4g ne marche qu’à certain endroit de mon lit alors que je suis dans ma maison ???????? <USER> aurez mon sang sur les mains #auboutdurouleau #etdelacordeimo <URL>"
1828350186482958578,"<USER> Bon anniversaire a lui , mais c'est quoi ces changements on ne peut plus avoir personne alors quand janvier j'ai eu une personne en 5 minutes qui a tout réglé"
1828355905001299977,<USER> . Suite à un impact foudre ma mère de 85 ans est privée de téléphone et internet depuis début août. Nous arrivons enfin à avoir un rendez vous technicien. Et personne ne vient! Excuses de votre part. Autre rendez vous et même chose personne !! 😡😡😡
1828393523797749840,"<USER> bonjour, est il possible d’avoir des renseignements sur les offres canal plus avec la freebox ultra ? Je souhaiterais avec les tarifs exactes de l’abonnement canal plus sport, et si cela m’engage avec canal+."
1828411194987725282,"<USER> <USER> quand une <USER> tourne dans le vide et ne fournit plus rien depuis 3 semaines, que le service téléphonique est constitué de bots inutiles et qu'on a toujours pas de réponse on fait comment sachant qu'on paye dans le vide ?"
1828416399129088198,<USER> est venu récupérer les indélicatesses du technicien\nMerci beaucoup ☺️ <URL>
1828442760145199303,"<USER> <USER> bonjour, j'ai effectué la résiliation de mon abonnement internet et renvoyer le matériel mais n'ai pas eu confirmation de réception. Pouvez-vous me dire ce qu'il en est ?"
1828455463861563469,"<USER> Depuis hier y a plus de wifi chez moi, ça reste bloqué à l'étape 2. Ça commence à être long..."
1828462518362116237,"Voilà le service <USER> <USER> . Un tech me fait poser une journée pour installer la fibre chez moi. Il passe le 14 juin pour tirer un câble dans un fourreau neuf dans ma rue, il est midi M. reste 5min et me dit qu'on va me recontacter parce qu'il n'y arrive pas. Aucun rappel!! <URL>"
1828468099101716517,"<USER> un de vos responsables doit me rappeler, j’ai pas de nouvelles pendant 3 semaines et vous me balancez une société de recouvrement pour 60 balles ? Vous avez pété un plomb ??\n<USER>"
1828472953089970361,<USER> Tout cela grâce à vous mathieupassenau \nMerci encore de nous avoir alerté 🤗
1828476130086547507,"<USER> ma free box ne fonctionne pas depuis ce midi. Personne répond, payer 50 euro par mois euh c pas normal <URL>"
1828483885539393692,"Depuis ce matin g plus de télé, plus de ligne fixe et plus de wifi <USER> if I catch u… FREE IF I CATCH U"
1828492665018614138,"<USER> plus de wifi, de télé etc… Box bloqué sur étape 2 au Havre et pas de technicien dispo avant le 3 septembre c’est une blague ? Donc demain je vais chez un concurrent"
1828495471394066660,<USER> bonjour j’ai un problème pouvez-vous me MP ?
1828579696692305955,Bonjour <USER> !\nLe backup internet 4G sur la Freebox ultra fonctionne si on est en mode bridge ?
1828601285177692457,On se plaint des sites de streaming qui abusent de ouf mais parlons aussi deux secondes des abonnements aux box. Je paye <USER> 45€/mois et dites-moi pourquoi je vois de plus en plus de chaînes auxquelles il faut s'abonner???? Des chaînes qui étaient en clair avant en plus!
1828699376992014546,Bonjour <USER> est-ce que c'est possible de retirer les paramètres bloquant qui empêchent vos utilisateurs d'accéder au site <URL> ? Merci
1828703612857438600,"<USER> depuis le 30 juillet que j’ai pris un abonnement de la boxe chez Free, la box n’a toujours pas été livrée, aucun technicien ne m’a contacté et personne n’est en mesure de dire quoique ce soit. <USER> a mis la clé à la porte ? <URL>"
1828717164028727299,"Bonjour <USER> <USER> je suis censée être fibrée chez vous depuis un an maintenant, comment expliquez vous ces résultats? Connexion totalement instable depuis 4 jours chez bon nombre de vos clients, latence injouable, une connaissance à moi appelle depuis 3 mois sans réponse. <URL>"
1828732173119046111,<USER> suite à l incompétence des équipes que j’ai eu au téléphone je me permet de vous écrire ici ! \n\nMa connections ethernet est bridé à 100mo/s alors que le wifi atteint 750 mb par seconde étant équipé de cat6 en câble et cat7 pour les câble dans les mur je trouve ça bizarre ??
1828754714378502344,"<USER> vous trouvez ça normal que quand vos clients paient leur forfait, et qu’un pb de connexion intervient! Aucune solution expresse ne soit trouvée pour eux ???!!"
1828755594955915425,"<USER> Bonjour, c’est combien vos frais de mise en service, je vais quitter <USER> trop chère 🤦‍♂️"
1828756819172618407,<USER> une explication ou on se désabonne ?
1828764142343242163,"Coucou <USER> c’est quand que vous rallumez la machine ????? Sérieusement là. En rade depuis ce matin, vous allez me décomptez ça du montant l’abonnement ?"
1828782078051438945,"🔥\nForfait Appels / SMS / MMS illimités \n+ 220 Go en 5G\n= 9,99€ par mois 👇 \n➡️ <URL> ⬅️ <URL>"
1828812316281811356,<USER> c’est n’importe quoi depuis quelque jours votre connexion wifi et 4g ça fait que bug
1828814583798399441,"<USER> à qui on peut s'adresser si on a des problèmes de wi-fi depuis plus de 2 semaines, le 3244 aide pas j'ai l'impression"
1828827191943254260,Salut <USER> quand est-ce que je pourrai demander l'échange de mon répéteur Wi-Fi 5 par un Wi-Fi 7 ???!?!?!?!\nCe n'est toujours pas dispo sur mon interface 😡🤬😡🤬😡\nMerci <URL>
1828836570339877179,<USER> <USER> Pareil depuis le 23 août <USER> c’est lamentable !!
1828840136630775970,"<USER> <USER> J'appel le service free pour une panne depuis ce matin 08h00, nous avons ouvert un ticket. Aucun dédommagement, je n'ai plus aucun service super free. Je vais prendre la fibre chez un concurrent du coup ????!!! 😑"
1828847742359412770,Qln chez free a déjà été bloqué à l’étape 3c « signal fibre PON détecté » avec la Freebox Ultra ? Svp <USER>
1828855013680021954,<USER> on peut dm svp ?
1828856262215291346,"<USER> <USER> Moi on a fait une demande, à voir mtn"
1828865679979676122,Thank you <USER> \nIt was a pleasure to play for you <URL>
1828874676556210666,<USER> Jusqu'à présent vous arriviez très bien a faire la différence entre nos deux comptes et maintenant que je souhaite résilier vous mélangez tout? <USER> <USER>
1828880620958740991,<USER> <USER> <USER> La vitesse est catastrophique mais surtout là j'ai une connexion très instable depuis 4 jours. Si ça ne se règle pas d'ici tôt j'appelle et je gueule fort parce que j'ai un tournoi bientôt et je ne peux pas jouer en ayant 3 secondes de retard sur tout le lobby.
1828927502946902179,Encore et encore un bug de la #freebox ultrea ! Bloqué a l’etape 6. Merci free pour un service médiocre au fur et a mesure que je suis chez vous ! <USER> <USER> je sais pas si d’autre sont concernés encore cette fois ci.
1828931178717462567,<USER> <USER> <USER> <USER> La même avec la Mini 4k
1828935532790866019,<USER> <USER> <USER> Même problème pour moi depuis 50 min la...#freebox 😔
1829007395697115549,<USER> \n<USER> <URL>
1829060594898530606,"Après des années de foutage de gueule chez Orange, j’ai résilié pour la fibre <USER> Ça a marché 6 jours avant de planter. Depuis, impossible d’avoir un rdv avec un technicien, vos mecs s’en tapent royalement <USER> Suis deg 🤬"
1829066947616498008,"[Dashboard Espace Abonné] L’Espace Abonné web pour les abonnés mobiles <USER> évolue.\n\nLe suivi de consommation a été amélioré : la consommation en cours pour le France et l’étranger simplifiée (avec des jauges verte et rouge), consultation des destinations incluses à l’étranger (roaming), empreinte carbone ajoutée.\nLe design des factures a aussi été repensé avec un ajout de la visualisation rapide.\n\nD’autres évolutions seront ajoutées prochainement, comme les infos bulles ou le modèle de votre téléphone utilisé sur votre forfait."
1829087867055858014,"<USER> Par contre pas bénef de bloquer les lignes encore et encore, en faisant croire qu’en payant ça s’arrange. J’avais une bonne image de free, ça change, dommage 👋👋"
1829094209053171910,Il reste autant de places pour l’Olympia que de cheveux sur mon crâne <URL>
1829101060352348489,Allez <USER> il serait tant de régler vos connexions les débiles t'façon je vais résilier mon contrat chez vous
1829105068836053153,<USER> <USER> <USER> <USER> <USER> <USER> Moi jsuis chez free un coup sur 2 je capte m'as
1829122911908585480,<USER> <USER> serait-il possible <USER> d'arrêter de nous prendre pour des cons? Cela dure depuis le 9 août soit à ce jour 20 jours sans internet mais vous prélevez l'argent sur mon compte
1829204615486943629,"<USER> mon contrat stipule que le montant de mon abonnement mensuel est de 17,90€. Voilà ce que vous me facturez... Je vais rendre fort <USER> <URL>"
1829220089436016689,<USER> <USER> <USER> Quand vous voulez pour régler ce putain de problème je peux pas jouer
1829220440964759981,<USER> des soucis de réseaux depuis 2 jours zone Paris 17e. Ça lag.sans arrêt pour la tele
1829224044341932458,<USER> bonjour j’ai un souci depuis que votre technicien est venue ce matin mon antenne ne fonctionne plus et je n’arrive pas à vous joindre par téléphone
1829227413051519045,<USER> Alerte info FREE ou la pire assistance existante….
1829230892239466737,<USER> pas de télé \nPas dinternet et impossible de vous avoir par téléphone !!!
1829263466433245471,"Bonjour <USER> ça fait 22j que tout mon immeuble n'a plus de connexion <USER> suite à une intervention de vos techniciens qui ont tout cassé, c'est complètement inadmissible !"
1829434450066673773,"+33270125707\n+33270482946\n+33270482948\n+33270124619\n+33270121943\n+33270121478\nEtc \n\n<USER> , ta pas l'impression de me harceler ?\nC'est pas en me harcelant, que je souscrire chez toi au contraire !!\nArrêté sinon je fais un attentat dans tes boutiques \n\nFree mobile \n\n#harcelement"
1829439444648104424,"<USER> j’attends un mois pour qu’on puisse me remettre internet, votre technicien viens « fait les branchements » et rien ne fonctionne, me dis que le gars qui s’occupe du signal est en vacances, impossible de vous joindre au téléphone également, vous vous foutez de moi ?"
1829467682091020790,<USER> bonjour j'aurai besoin qu'un technicien me rappelle pour une demande de report de rdv svp
1829482576739811528,"<USER> <USER> Bonjour c’était pour savoir quand est-ce que le problème de connexion dans le village de fontenailles 77370 sera réglé, ça fait plus d’une semaine que c’est impossible d’avoir de la connexion.\n\nEt impossible d’avoir un conseiller au téléphone."
1829483255218778485,"<USER> J'en fais l'expérience. Que dois-je faire ?\nJ'ai redémarré plusieurs fois, mais cela ne fonctionne pas. <URL>"
1829491680627802623,"Comment je vois tout le monde sur #StarWarsOutlaws alors que j’ai l’early access + drops Twitch mais je suis encore en vacances à l’île Maurice. \n\n— Hâte de reprendre dès que je rentre (enfin, papa arrête pas de me sms car <USER> saute, j’espère pouvoir streamer vite !) <URL>"
1829522962287837315,"<USER> J’ai souscrit à une offre box fin Juin, depuis c’est l’horreur…..\nToujours pas internet au bout de 30jours, aucune solution de rechange.\nJ’arrête mon abonnement et je renvoie la box.\n<USER> m’a facturé 300€ de frais d’annulation et de box 🤬🤬🤬🤬🤬🤬🤬🤬\n\nSAV de clown <URL>"
1829532615403344186,"<USER> <USER> <USER> Il m'arrive exactement la même chose aujourd'hui. Raccordement à la fibre par Free, tout ok durant quelques jours puis ce jour, perte du signal, Freebox bloqué sur 2 et obligé d'avoir un technicien qui revienne. Hasard, j'étais chez Orange avant de passer chez Free..."
1829540587940282457,L’info en vidéo : Free lance son backup 4G Freebox <URL>
1829541474872307731,Pages Perso <USER> Des pannes ponctuelles sont encore présentes et ici c'est l'accès à MySQL qui est concerné. A voir le suivi des pannes régulièrement mis à jour sur cet article. 🕷️\n\n<URL> <URL>
1829554798468948339,"Chez <USER>, on est très heureux de contribuer à donner de la visibilité à la saison à venir des <USER>. On n'allait quand même pas laisser autant de fans de côté ☺️"
1829561584038957112,"<USER> ! Allo? Votre lecteur <URL> est une calamité ! \nC'est tout le temps et tt les jours pareil, ça se déconnecte, rond rouge, erreur de lecture interne..c'est usant ..je pense que, rapidement, je vais changer de FAI."
1829619518425219083,<USER> <USER> <USER> Vous feriez mieux d'investir pour améliorer votre réseau bien pourri et votre SAV bien médiocre.
1829620052301373918,"<USER> dites, je suis à moins d’1m de ma box, mais je peine à ouvrir une carte Google Maps (voir vidéo).\nCôté ordi, impossible de regarder Terracid en 1080p, je suis revenu aux 360p de l’ADSL, et le pire c’est que ça coupe toutes les 5min.\nXavier Niel ne peut rien faire pour moi ? <URL>"
1829776547508543607,"<USER> bonjour j’ai contacter <USER> le 10/08 pour un dépannage de ma player pop car à chaque fois que l’éteint le soir le lendemain pour le rallumer obliger de le débrancher électriquement pour qu’il démarre,\nOn m’a dit qu’il remplacerai le player mais pas de nouvelle."
1829793417506820407,"La connection free depuis quelques jours elle est à chié, est ce que chez vous c'est pareil ? #free <USER> <USER> \nPareil pour sfr #sfr <USER>"
1829829861701042378,"<USER> Très déçu de FREE. Un technicien incompétent a échoué à installer la fibre chez moi. Il n'a pas réussi à tirer le cable optique par la gaine dans le mur, par où passe pourtant déjà le cable téléphonique. Je songe sérieusement à passer à la concurrence."
1829843617894015171,"<USER> Je n'arrive plus à me connecter à ma base de donnée MySql (<URL> via mon site free perso) \nJe ne trouve pas comment contacter l'assistance, serait-il possible d'avoir de l'aide ?\nPI: j'utilise cette base depuis plus de 20ans !!"
1829865250625409156,"<USER> <USER> Revoyez le language de vos employés ! Une coupure qui dure depuis 9 jours, sans explications, sans aucunes nouvelles si je n’appelle pas quasiment tous les jours et quand je demande une compensation, on me répond de prendre un avocat et d’aller au tribunal"
1829878279110828486,<USER> très compliqué de joindre Free quand on ne connaît plus son mdp\nVraiment galère
1830174919042244629,"A 11h18 ce dimanche matin, après redémarrage, l'heure affichée sur ma Freebox V5 est 01h03... Beaucoup de coupures ce matin, problème généralisé ou premiers signes de faiblesse de ma box après 15 ans d'utilisation non stop ?!\n<USER> <USER> <USER> <URL>"
1830211258534015133,Merci <USER> pour le temps perdu à échanger que le transfo... c'est bien la box qui est HS...
1830233258229166259,<USER> <USER> <USER> \nC'est super et bien gentil.\nMais de 1 il faudrait déjà avoir la fibre et de 2 ne pas avoir un réseau qui ne passe pas du tout a l'intérieur de l'appartement et 1 réseau pourri a l'extérieur.\nPire en saison estival le réseau est totalement saturé
1830317965478162785,Bonjour <USER> vous êtes des voleurs.
1830380121070416050,Bonsoir <USER> #onfaitcomment ? <URL>
1830505842552041762,<USER> ça fait deux fois que des techniciens passes pour me raccorder à la fibre deux fois qu'il y'a des problèmes qui auraient du être résolues entre temps !
1830511140302102802,<USER> bonjour est-ce que vous avez le numero de service client depuis en étranger? J’arrive pas à connecter sur mon compte espace client et en ce moment je suis en étranger merci!
1830533455567831117,<USER> je viens de souscrire à une offre Freebox en renseignant mon RIO pour le portage de mon numéro. Est ce que j'ai des démarches de résiliation à effectuer de mon côté où est-ce free qui s'en charge ?
1830544182483509751,"Plus d’Internet en fibre optique depuis hier soir avec <USER>. Le technicien ne vient que vendredi matin, super… Je pense que la soudure a lâché dans la PTO, car on voit bien la lumière avec le laser."
1830544624600908124,Presque une semaine <USER> <USER> <USER> je trouve ça fait un peu long
1830580527679881545,"<USER> <USER> Sauf qu’à la maison, je n’ai pas de 4G Free, uniquement réseau 3G"
1830584937592078498,<USER> 24h sans internet et pas de nouvelles.\nOn fait comment quand on doit travailler ?
1830596685258436697,<USER> bonjour \nJ’ai une question mais impossible d’avoir la réponse mais au 1044 \nEn prenant votre offre ULTRA avons nous accès au replay myCANAL comprenant le catalogue film / série proposée par CANAL? \nJ’ai bien compris que nous avions accès à la chaîne live \n\nMerci d’avance
1830619810876567702,"<USER> ça fait 7 mois que j’attend ma Freebox Ultra , et ça fait un mois que mes assistant free proxy me disent qu’ils font remonter à la logistique \nAlors vous êtes toujours les meilleurs pour moi, mais j’en ai mare je veux ma Freebox \n😭😭😭😭😭"
1830625078662365519,"<USER> <USER> je vous en supplie envoyez un technicien. 5 jours sans wifi, j'en peux pluuus !!!!!"
1830631000537522621,"Ah le service client <USER> , une réactivité imbattable ...\n\nPlus d'une journée que le ticket est ouvert... pas de nouvelles. <URL>"
1830635292052848785,<USER> <USER> <USER> <USER> Vraiment ils n'ont rien compris <USER> . Vous prenez vos clients pour des pigeons! 0 assistance 0 service client.
1830653253266338029,"<USER> Plus rapide que d'avoir un rendez vous technicien que j'attends depuis 1 mois! <USER> <USER> \nChez SFR rdv en 3 jours, chez vous j'attends depuis le 5 Août car pas de places dans les plannings..\nTrès déçu vu que j'adore Free, que ça soit mobile ou box .."
1830659916983607575,VDM: Faire le choix de <USER> plutôt que <USER>. Fibre opérationnelle le 30/08 à midi. Plus de signal le 30/08 à 23h10. Depuis on m'annonce un délai d'une semaine pour l'arriver d'un technicien. Honteux #VDM #OnFaitLeMax #MauvaisChoix \nDois-je changer d'opérateur ? 😔
1830670275924632024,<USER> bonjour freebox . Votre répéteur wi fi coute 20€ en 1 fois ou 20€ chaque mois. Ce n'est pas du tout spécifié sur la page abonné. Merci
1830711406108516500,"Par contre <USER> <USER> Vous trouvez que c’est normal ce débit pour une connexion qui est sensé être fibré ? Vraiment dégoûté, je ne peux littéralement rien faire avec un débit pareil. J’ai trop la rage, et dites vous que là, j suis à côté de la boxe au moment de ce test… <URL>"
1830743199024914568,"Qui a sa Freebox qui bug ? Ça fait 15min, le WiFi est la mais rien ne charge"
1830744808316444989,"<USER> <USER> de merde, je veux jouer la !!!!!!😡😡😡"
1830745190413348978,"<USER> <USER> Réveillez vous, qui a coupé le mauvais câble ?"
1830745296764055898,<USER> <USER> Pareil ici
1830746075398885772,<USER> <USER> <USER> <USER> <USER> c'est vraiment dla merde free <USER> rendez les sous
1830747532441375042,<USER> <USER> Mais je crois il y a un problème de réseau tout à couper sur ma box et mon tel aussi
1830748163298230291,<USER> <USER> Encore une fois plus de connexion internet. L'heure s'affiche mais impossible d'accéder au wifi. Il m'est demandé de m'y connectée alors que c'est déjà le cas. Que se passe-t-il encore ???
1830748457163976866,bon apparement la fibre <USER> est H.S depuis 01h00 bon heuresement mon routeur multiWan m'a direct basculé sur le backup Starlink :) mais bon . tout le monde est pas comme moi :)
1830749703668920490,"<USER> Salut <USER> \nJe n'ai aucun moyen de contact avec qui que ce soit, Tél en panne, discord en panne, tout en panne.\n\nJ'ai accès à internet mais avec 90% des choses qui sont inaccessibles. Je peux accéder à Twitter, mais pas à discord, steam, epic games etc..\nPar contre"
1830749786498015533,<USER> reparez le problème de wifi sur la fibre jvais serrer
1830749953175531956,<USER> <USER> vous jouez à quoi bande de gros chien galeux je peut mm pas jouer a club pro avec mes gars <USER> <USER> <USER>
1830751323832103353,"<USER> encore une antenne en panne ? En 1 mois j’ai passé une semaine en aucun service des que je sors de chez moi, il faudrait peut faire quelques chose et surtout avoir des conseillers qui ont des réponses à nos questions"
1830823896074883535,Grosse panne de <USER> <USER> en ce moment apparemment.\nMa box fibre bloquée à l'étape 2 🤔\n\n#free #pannefree #freebox <URL>
1830859846209421363,Plus de connexion wifi chez <USER> ce matin (en plus d'une interruption de tout le réseau - mobile et internet - cette nuit). Est-ce que tout va bien <USER> ?
1830861843939664374,<USER> J'ai besoin de te parler de toute urgence
1830892786981245386,Y’a encore une panne Free ? 30’ que ma box est bloquée à l’étape 2. <USER> #freebox #free
1830893651796344993,"Dites voir, <USER>, <USER> &amp; <USER>, cela fait 8 jours que ma mère de 85 ans, qui vit seule, n'a ni téléphone fixe, ni internet, ni télé. Le ticket incident n'a pas évolué depuis le premier jour, et l'""assistance"" lui dit juste d'attendre. Vous trouvez ça sérieux ?"
1830898490328650101,<USER> vous jouez à quoi encore avec votre réseau et wifi qui coupe h35
1830901916768911439,"c’est le grand retour chez Bouygues Telecom, adieu <USER> de con et merci pour rien du tout\n\n<URL>"
1830903448528642396,<USER> un mois sans connection ça devient pénible. Je ne vous remercie pas !
1830908114733809866,"Bonjour <USER> incident en cours depuis le 16 août, <USER> <USER> indique que le ticket n’est toujours pas pris en compte chez vous.\nNeed Help !!"
1830937941054529978,Bonjour <USER> <USER> <USER> !\n\nUn tech dans le coins pour répondre à ce qui semble être une question pourtant simple mais qui tourne en rond:\n\nLe backup 4g est-il compatible et fonctionnel si la freebox est configurée en mode bridge ?\n\n(mes tests semblent indiquer que non)
1830958004071522435,"Bonjour <USER> Ma freebox est bloquée à l’étape 2. L’assistance de proximite me dit : « Jusqu'au rétablissement de vos services, vous pouvez utiliser le partage de connexion entre vos appareils. » \nVous ne proposez pas de box 4G??"
1830961078421094483,T’appelle <USER> plus personne. Ça va être simple. Opposition et go aller chez la concurrence.
1830972307768254798,"<USER> bonjour, pourriez-vous expliquer la procédure pour résilier un abonnement car il semble que vous soyez incapables de connecter la Freebox (envoyée et installée non pas par un mais 3 techniciens) à cause du manque de connection au NRO de votre côté. Ça fait plus d un mois"
1830983937591509500,"<USER> <USER> Salut , avez de nouvelles news ? \nje n'ai rien trouvé nul part ailleurs que votre site. J'ai un site perso free réserver qu'à moi même de gestion de mon travail, mais depuis 1 semaines impossible de me connecter ni de récupérer ma base de données au moins."
1830989659175784569,<USER> <USER> Ah oui en gironde ici ça doit pas être le même problème 🤯
1830990820436013240,<USER> <USER> <USER> Vous souvenez? Un an plus tard toujours pas de fibre. Si si!
1831001198754730031,<USER> Vous pourriez expliquer à ma communauté pourquoi je n’ai pas encore lancer de stream 🤣 (j’ai plus internet 😭)
1831004875213111462,"<USER> client chez vous depuis 10 ans, je trouve ça lamentable de devoir payer pour changer de box. La révolution ne fonctionne pas bien je voudrais passer à la pop et on me dit tranquillement que ça va me coûter 100 €. Je trouve ça écœurant."
1831005094793330956,<USER> bonjour possible de vous contacter en dm suite à une résiliation et le renvoie de mes appareils ?
1831019569303167040,<USER> impossible de vous joindre \nMa Freebox est bloquée à l'étape 2 \nJe dois faire un sacrifice pour avoir un humain pour me venir en aide ??
1831020099446218765,"<USER> bonjour ! Ma Freebox reste bloquée à l’étape 2, avez-vous des pannes dans le secteur du 49 ?"
1831029026120503576,Bonjour <USER> \nMa freebox est bloquée à l'étape 2 depuis 15h30. Une solution ?
1831043573904748549,"<USER> <USER> Bloqué également a l'étape 2 depuis 1 semaine. \nLe technicien free est passé, nous a dit que le problème venait du réseau géré par orange. Depuis, rien."
1831047313185542365,<USER> Sinon rembourser les clients de prélèvements indus suite à un écrasement de ligne depuis fin mars c'est possible? Ou juste vous compter m'escroquer de 200€?
1831061984521130172,<USER> <USER> Finalement apres avoir insiste un technicient passera demain\nOn verra bien 🤷🏻‍♂️
1831069075231097011,<USER> <USER> <USER> Vous avez du réseau vous ?
1831070426199679123,"<USER> depuis plusieurs jours j'ai une connexion affreuse (alors que je suis supposé avec 1Gbps), mes appareils sont tout le temps déconnectés du WiFi ou alors connectés mais sans internet. Je crois que ma Freebox est cassé :p Pouvez-vous m'aider ? <URL>"
1831076214083047925,<USER> Et je passe le fait que ma box se déconnecte presque tous les soirs et qu'une bonne dizaines de techniciens sont venus et que le problème existe toujours. Et qu'elle dédommagement pour ça ? Juste 4€ bravo <USER>
1831076638953726159,"Hello <USER>, <USER>, <USER>, comment est-ce possible de nous vendre EurosportPlayer par une souscription MAX via Free et de ne finalement pas pouvoir y souscrire à cause d'un vieux bug d'affichage que bcp de personnes ont et sur lequel votre assistance ne fait rien 🤡 <URL>"
1831104131097895268,Freebox bloquée à l’étape 6 <USER> ça arrive trop souvent !!
1831106526586576920,Fantastique ! Nouvelle interruption de services <USER> heureusement que je n'ai plus <USER> qui était une catastrophe. Je passe donc en partage et tente d'accéder à l'espace assistance <USER> et la... Ça ne fonctionne pas non plus 🤣\n\nIl est temps de passer a autre chose 😏
1831196236776456674,"<USER> c’est fait, mais je n’ai aucune réponse depuis une semaine"
1831197827688439880,"Bonjour <USER> le nro qui tombe six fois en panne, en 24 heures, est-ce normal ?"
1831228942042145145,"<USER> <USER> Bonjour \nNous sommes abonnés box Ultra (14880) et depuis hier soir, plus de réseau apparemment... Nous avons fait le 3244 ..un SMS nous a été envoyé pour convenir d'un rdv mais le lien ne marche pas ! ...comment fait-on ??😔😭(et bien sûr, couverture 4G aléatoire en Normandie)"
1831242276518977988,"En fait, <USER> c'est <USER>, mais en vrai... Y'a 2j le 3244 me dit envoi de la box, hier on me dit tout a été détruit, <USER> doit cabler la ligne (fibre) et faut prendre un RDV tech... Là, un mail qui dit pas de RDV tech mais le suivi dit le contraire... <USER> help! <URL>"
1831260359572832752,Alors déjà <USER> est incapable de me donner un rendez-vous pour m'installer la fibre depuis **2 mois** ! Mais en plus les conseillers que l'on a au téléphone sont super désagréables (en plus d'être incompétents donc). BRAVO <USER> !!
1831262698367021376,<USER> pourquoi vos techniciens n’ont pas de module de rechange avec eux? 3 jrs d’attente pour une visite qui au final me laisse en attente indéterminée d’un nouveau module car l’ancien était déjà défaillant et j’ai signalé que le problème était répétitif donc pas juste le câble
1831265388786561130,<USER> <USER> <USER> Moi quand je redémarre ma box je retrouve ma co de base sinon sa baisse aussi
1831267499913933221,"Bonjour, <USER> , pourquoi est-ce que les replay/films disponibles sont différents suivant que j'utilise le site, l'appli tel, l'appli chromecast ou le replay dans ma freebox ?\n<USER> , <USER> : des idées sur le sujet ?"
1831280312472510573,"Hello <USER> je viens de souscrire à une box Ultra Essentiel. J'ai déjà un compte chez Canal+, comment me connecter depuis l'application de la freebox? Pas de problème avec Netflix, Disney+ et Prime Video."
1831293770811244794,C’est quoi cette arnaque <USER> ? Une dame de 70 ans à qui on fait payer 70€ juste pour changer sa box 😡😡 \n\nCliente depuis l’époque d’Infonie en 1996. C’est comme ça que <USER> remercie ses clients fidèles ? \n\nEn plus l’opérateur est odieux ! <URL>
1831294615997026532,<USER> <USER> <USER> <USER> <USER> wsh faite qlq chose vrmt ça le fait à tout le monde wsh <USER> <USER> <USER> <USER> <USER> <USER> <USER>
1831306898768892376,<USER> <USER> <USER> <USER> De base j'étais a 680 <URL>
1831308277830832495,"<USER> abonné chez Free en ADSL, un engin a arraché vendredi les câbles téléphoniques sur le chemin qui dessert notre quartier. Résultat, plus d’Internet, de tel et de TV. Free est prevenu depuis 5 jours, parle à Orange qui est responsable mais rien n’avance. La moutarde monte!"
1831316741432955126,<USER> <USER> <USER> <USER> <USER> 21 mes 5000 mgps
1831332132599243210,<USER> <USER> <USER> C’est quoi vos offre internet + téléphone chez vous <USER> ??
1831360260344582237,<USER> <USER> <USER> Depuis lundi midi pour moi ça votre ce à faire long ... 🙄
1831365722771222706,<USER> <USER> <USER> Sans rentrer dans les détails c'est une question de couverture réseau frérot
1831368689868009661,"<USER> <USER> <USER> free c'est guez, tema la fibre de la campagne <URL>"
1831369995374489951,<USER> <USER> Moi je suis dégoûté j’ai acheté un devialet avec facture de l ancien propriétaire. Ceux dernier est tjrs chez Free mais les a appelé pour dissocier sa devialet. Et ils ne veulent rien savoir donc je me retrouve avec une box non fonctionnel
1831373717936730524,"Depuis 2 mois problème de débit, de service télé.\nLes techniciens <USER> constatent le problème mais le retour est ""tout est normal chez l'abonné"". Auj Un prob sur l'infrastructure est possible et l'on me demande de conracter <USER>. Dois-je tirer les câbles <USER> ?"
1831376877354987828,<USER> très déçu. Je viens de passer chez bandyou t’en remplacement de mon forfait Free eh bien je vais direct recharger. Sur la ligne du rer A la connexion est très mauvaise. <USER> est meilleure. Bref. Je vais tenter <USER>
1831385287907491908,"Hello, \nCela fait 5 jours que je n’ai plus internet.\nEt je n’ai aucune information sur le problème ni une date de résolution.\nComme je n’arrive pas avoir d’information du support, je passe par les réseaux !! <USER> <USER>"
1831406001859514500,Faut vraiment revoir vos technique commercial <USER>
1831406586453225504,"<USER> Bonsoir, j'ai reçu un mail avec une demande RIO, sauf que je n'ai rien demandé. Est-ce normal ?"
1831407689777463538,"<USER> Bonjour, comment se fait-il que vos conseillers se permettent encore de partir de leur poste pour ne pas que le client puisse leur donner une notation ? La personne que je viens d'avoir a l'instant a été vraiment très peu aimable en plus de me laisser en plan."
1831409799269163376,Cc <USER> allez vous changer ma box qui necmarche plus du tout à cause de la foudre ? (J'ai envoyé un message au service via le site internet)
